date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:27:58	27317/27317	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202024%2016:50:41%20GMT	https://www.nsibranly.fr/public/images/avatars/CHANUT_thibault_penguin%20fete.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/CHANUT_thibault_penguin%20fete.jpg	(from https://www.nsibranly.fr/past)
13:27:59	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:27:57%20GMT	https://www.nsibranly.fr/membres/remiC	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/remiC	(from https://www.nsibranly.fr/past)
13:27:59	27624/27624	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202024%2016:50:40%20GMT	https://www.nsibranly.fr/public/images/avatars/avatar.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/avatar.png	(from https://www.nsibranly.fr/past)
13:27:59	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:27:57%20GMT	https://www.nsibranly.fr/membres/robinC	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/robinC	(from https://www.nsibranly.fr/past)
13:27:59	84022/84022	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202024%2016:50:41%20GMT	https://www.nsibranly.fr/public/images/avatars/CHAUSSY_Robin_re_arys_red2-lt256.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/CHAUSSY_Robin_re_arys_red2-lt256.png	(from https://www.nsibranly.fr/past)
13:27:59	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:27:58%20GMT	https://www.nsibranly.fr/membres/pierreC	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/pierreC	(from https://www.nsibranly.fr/past)
13:28:00	21466/21466	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Oct%202023%2014:00:37%20GMT	https://www.nsibranly.fr/public/images/avatars/CUOQ_pierre_france.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/CUOQ_pierre_france.gif	(from https://www.nsibranly.fr/past)
13:28:00	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:27:58%20GMT	https://www.nsibranly.fr/membres/christianD	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/christianD	(from https://www.nsibranly.fr/past)
13:28:00	37206/37206	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Sep%202024%2006:17:54%20GMT	https://www.nsibranly.fr/public/images/avatars/DAL%20FERRO_christian_vlcsnap-2024-04-14-11h02m39s672.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/DAL%20FERRO_christian_vlcsnap-2024-04-14-11h02m39s672.png	(from https://www.nsibranly.fr/past)
13:28:00	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:27:59%20GMT	https://www.nsibranly.fr/membres/thomasD	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/thomasD	(from https://www.nsibranly.fr/past)
13:28:01	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:27:59%20GMT	https://www.nsibranly.fr/membres/gabrielD	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/gabrielD	(from https://www.nsibranly.fr/past)
13:28:01	439315/439315	---M--	200	added ('OK')	image/gif	date:Sun,%2001%20Sep%202024%2016:50:41%20GMT	https://www.nsibranly.fr/public/images/avatars/DESTREMONT_Gabriel_200.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/DESTREMONT_Gabriel_200.gif	(from https://www.nsibranly.fr/past)
13:28:01	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:27:59%20GMT	https://www.nsibranly.fr/membres/guillaumeD	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/guillaumeD	(from https://www.nsibranly.fr/past)
13:28:01	5344/5344	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202024%2016:50:41%20GMT	https://www.nsibranly.fr/public/images/avatars/DUPIN_guillaume_index.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/DUPIN_guillaume_index.jpg	(from https://www.nsibranly.fr/past)
13:28:01	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:00%20GMT	https://www.nsibranly.fr/membres/evanF	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/evanF	(from https://www.nsibranly.fr/past)
13:28:02	904738/904738	---M--	200	added ('OK')	image/gif	date:Sun,%2001%20Sep%202024%2016:50:42%20GMT	https://www.nsibranly.fr/public/images/avatars/FERRER_Evan_BlandSafeCottontail-max-1mb.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/FERRER_Evan_BlandSafeCottontail-max-1mb.gif	(from https://www.nsibranly.fr/past)
13:28:02	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:00%20GMT	https://www.nsibranly.fr/membres/kylianF	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/kylianF	(from https://www.nsibranly.fr/past)
13:28:02	98257/98257	---M--	200	added ('OK')	image/gif	date:Sun,%2001%20Sep%202024%2016:50:42%20GMT	https://www.nsibranly.fr/public/images/avatars/FRAISSE_kylian_ltg-low-tier-god.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/FRAISSE_kylian_ltg-low-tier-god.gif	(from https://www.nsibranly.fr/past)
13:28:03	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:01%20GMT	https://www.nsibranly.fr/membres/guillaumeG	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/guillaumeG	(from https://www.nsibranly.fr/past)
13:28:03	16649/16649	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202024%2016:50:42%20GMT	https://www.nsibranly.fr/public/images/avatars/GAUDENCIO_guillaume_Ash%20Logo.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/GAUDENCIO_guillaume_Ash%20Logo.png	(from https://www.nsibranly.fr/past)
13:28:03	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:01%20GMT	https://www.nsibranly.fr/membres/benjaminG	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/benjaminG	(from https://www.nsibranly.fr/past)
13:28:03	28669/28669	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202024%2016:50:42%20GMT	https://www.nsibranly.fr/public/images/avatars/GOTTRANT_benjamin_Koala.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/GOTTRANT_benjamin_Koala.jpg	(from https://www.nsibranly.fr/past)
13:28:03	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:02%20GMT	https://www.nsibranly.fr/membres/raidenH	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/raidenH	(from https://www.nsibranly.fr/past)
13:28:04	70316/70316	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202024%2016:50:43%20GMT	https://www.nsibranly.fr/public/images/avatars/HAMZA_raiden_Eugeo.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/HAMZA_raiden_Eugeo.png	(from https://www.nsibranly.fr/past)
13:28:04	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:02%20GMT	https://www.nsibranly.fr/membres/arthurH	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/arthurH	(from https://www.nsibranly.fr/past)
13:28:04	66021/66021	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2008:52:17%20GMT	https://www.nsibranly.fr/public/images/avatars/HENIN_arthur_meme%20gesnhin%20tarta.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/HENIN_arthur_meme%20gesnhin%20tarta.png	(from https://www.nsibranly.fr/past)
13:28:04	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:03%20GMT	https://www.nsibranly.fr/membres/teddyI	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/teddyI	(from https://www.nsibranly.fr/past)
13:28:04	22400/22400	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Jan%202024%2014:41:57%20GMT	https://www.nsibranly.fr/public/images/avatars/INEZA_teddy_pp3.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/INEZA_teddy_pp3.png	(from https://www.nsibranly.fr/past)
13:28:05	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:03%20GMT	https://www.nsibranly.fr/membres/robinJ	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/robinJ	(from https://www.nsibranly.fr/past)
13:28:05	21817/21817	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2013:54:52%20GMT	https://www.nsibranly.fr/public/images/avatars/JOANNES_robin_EC73.tmp.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/JOANNES_robin_EC73.tmp.png	(from https://www.nsibranly.fr/past)
13:28:05	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:03%20GMT	https://www.nsibranly.fr/membres/djessyK	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/djessyK	(from https://www.nsibranly.fr/past)
13:28:05	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:04%20GMT	https://www.nsibranly.fr/membres/renanL	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/renanL	(from https://www.nsibranly.fr/past)
13:28:06	4722/4722	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202024%2016:50:43%20GMT	https://www.nsibranly.fr/public/images/avatars/LAUTIN_renan_rubiks.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/LAUTIN_renan_rubiks.png	(from https://www.nsibranly.fr/past)
13:28:06	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:04%20GMT	https://www.nsibranly.fr/membres/noeL	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/noeL	(from https://www.nsibranly.fr/past)
13:28:06	839619/839619	---M--	200	added ('OK')	image/gif	date:Sun,%2001%20Sep%202024%2016:50:45%20GMT	https://www.nsibranly.fr/public/images/avatars/KITA_Djessy_ShadyNimbleDarwinsfox-max-1mb.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/KITA_Djessy_ShadyNimbleDarwinsfox-max-1mb.gif	(from https://www.nsibranly.fr/past)
13:28:06	27442/27442	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202024%2016:50:43%20GMT	https://www.nsibranly.fr/public/images/avatars/LOPEZ_Noe_sexo.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/LOPEZ_Noe_sexo.jpg	(from https://www.nsibranly.fr/past)
13:28:06	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:05%20GMT	https://www.nsibranly.fr/membres/loicO	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/loicO	(from https://www.nsibranly.fr/past)
13:28:07	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:05%20GMT	https://www.nsibranly.fr/membres/clementO	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/clementO	(from https://www.nsibranly.fr/past)
13:28:07	562109/562109	---M--	200	added ('OK')	image/gif	date:Sun,%2001%20Sep%202024%2016:50:44%20GMT	https://www.nsibranly.fr/public/images/avatars/OSTERNAUD_Loic_9ZNS%20(2)%20(1).gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/OSTERNAUD_Loic_9ZNS%20(2)%20(1).gif	(from https://www.nsibranly.fr/past)
13:28:07	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:05%20GMT	https://www.nsibranly.fr/membres/justineP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/justineP	(from https://www.nsibranly.fr/past)
13:28:07	49256/49256	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2009:52:06%20GMT	https://www.nsibranly.fr/public/images/avatars/PARNET_justine_ppeva.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/PARNET_justine_ppeva.jpg	(from https://www.nsibranly.fr/past)
13:28:07	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:06%20GMT	https://www.nsibranly.fr/membres/ysaacP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/ysaacP	(from https://www.nsibranly.fr/past)
13:28:08	16280/16280	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Jan%202024%2014:45:25%20GMT	https://www.nsibranly.fr/public/images/avatars/PHA_ysaac_img_profile.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/PHA_ysaac_img_profile.png	(from https://www.nsibranly.fr/past)
13:28:08	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:06%20GMT	https://www.nsibranly.fr/membres/corentinP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/corentinP	(from https://www.nsibranly.fr/past)
13:28:08	124376/124376	---M--	200	added ('OK')	image/gif	date:Sun,%2001%20Sep%202024%2016:50:45%20GMT	https://www.nsibranly.fr/public/images/avatars/PHILYS_corentin_UntidyVagueDog-size_restricted.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/PHILYS_corentin_UntidyVagueDog-size_restricted.gif	(from https://www.nsibranly.fr/past)
13:28:08	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:07%20GMT	https://www.nsibranly.fr/membres/anaisP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/anaisP	(from https://www.nsibranly.fr/past)
13:28:09	7891/7891	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Sep%202023%2020:17:06%20GMT	https://www.nsibranly.fr/public/images/avatars/PICHON_anais_image.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/PICHON_anais_image.png	(from https://www.nsibranly.fr/past)
13:28:09	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:07%20GMT	https://www.nsibranly.fr/membres/guillaumeP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/guillaumeP	(from https://www.nsibranly.fr/past)
13:28:09	4026/4026	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2014:46:14%20GMT	https://www.nsibranly.fr/public/images/avatars/PICHOUD_guillaume_t%c3%a9l%c3%a9chargement.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/PICHOUD_guillaume_t%c3%a9l%c3%a9chargement.jpg	(from https://www.nsibranly.fr/past)
13:28:09	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:08%20GMT	https://www.nsibranly.fr/membres/oscarP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/oscarP	(from https://www.nsibranly.fr/past)
13:28:10	3564/3564	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202023%2014:13:50%20GMT	https://www.nsibranly.fr/public/images/avatars/PINTO%20FERNANDES_oscar_omen.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/PINTO%20FERNANDES_oscar_omen.jpg	(from https://www.nsibranly.fr/past)
13:28:10	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:08%20GMT	https://www.nsibranly.fr/membres/quianneQ	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/quianneQ	(from https://www.nsibranly.fr/past)
13:28:10	58849/58849	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2017:52:12%20GMT	https://www.nsibranly.fr/public/images/avatars/QUIRINO_quianne_IMG_4051.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/QUIRINO_quianne_IMG_4051.jpg	(from https://www.nsibranly.fr/past)
13:28:10	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:08%20GMT	https://www.nsibranly.fr/membres/mathisR	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/mathisR	(from https://www.nsibranly.fr/past)
13:28:10	123279/123279	---M--	200	added ('OK')	image/gif	date:Sun,%2001%20Sep%202024%2016:50:45%20GMT	https://www.nsibranly.fr/public/images/avatars/REGOUDIS_mathis_tolobardi-tyongtray.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/REGOUDIS_mathis_tolobardi-tyongtray.gif	(from https://www.nsibranly.fr/past)
13:28:10	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:09%20GMT	https://www.nsibranly.fr/membres/julianR	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/julianR	(from https://www.nsibranly.fr/past)
13:28:11	98651/98651	---M--	200	added ('OK')	image/gif	date:Sun,%2001%20Sep%202024%2016:50:45%20GMT	https://www.nsibranly.fr/public/images/avatars/RICHARD_julian_SUCKITHAMSTER.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/RICHARD_julian_SUCKITHAMSTER.gif	(from https://www.nsibranly.fr/past)
13:28:11	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:09%20GMT	https://www.nsibranly.fr/membres/titouanR	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/titouanR	(from https://www.nsibranly.fr/past)
13:28:11	18123/18123	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202024%2016:50:45%20GMT	https://www.nsibranly.fr/public/images/avatars/ROSSAT_titouan_ishowspeed-image-560x315.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/ROSSAT_titouan_ishowspeed-image-560x315.jpg	(from https://www.nsibranly.fr/past)
13:28:11	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:10%20GMT	https://www.nsibranly.fr/membres/peterS	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/peterS	(from https://www.nsibranly.fr/past)
13:28:12	71978/71978	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2013:27:44%20GMT	https://www.nsibranly.fr/public/images/avatars/SKOROBULATOVA--SIMONARD_peter_peter-logo-275-247.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/SKOROBULATOVA--SIMONARD_peter_peter-logo-275-247.png	(from https://www.nsibranly.fr/past)
13:28:12	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:10%20GMT	https://www.nsibranly.fr/membres/shunS	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/shunS	(from https://www.nsibranly.fr/past)
13:28:12	5253/5253	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202024%2016:50:46%20GMT	https://www.nsibranly.fr/public/images/avatars/SOUS_shun_index.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/SOUS_shun_index.png	(from https://www.nsibranly.fr/past)
13:28:12	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:11%20GMT	https://www.nsibranly.fr/membres/matisseT	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/matisseT	(from https://www.nsibranly.fr/past)
13:28:13	17528/17528	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202023%2014:16:48%20GMT	https://www.nsibranly.fr/public/images/avatars/THETCHAROEN_matisse_pp%20chmaber.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/THETCHAROEN_matisse_pp%20chmaber.png	(from https://www.nsibranly.fr/past)
13:28:13	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:11%20GMT	https://www.nsibranly.fr/membres/quentinT	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/quentinT	(from https://www.nsibranly.fr/past)
13:28:13	17861/17861	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202024%2016:50:46%20GMT	https://www.nsibranly.fr/public/images/avatars/TJAMPENS_quentin_simp.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/TJAMPENS_quentin_simp.png	(from https://www.nsibranly.fr/past)
13:28:13	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:12%20GMT	https://www.nsibranly.fr/membres/jeremyT	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/jeremyT	(from https://www.nsibranly.fr/past)
13:28:14	8615/8615	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Dec%202023%2013:44:01%20GMT	https://www.nsibranly.fr/public/images/avatars/TOUL_jeremy_ULMIc3JO_400x400.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/TOUL_jeremy_ULMIc3JO_400x400.jpg	(from https://www.nsibranly.fr/past)
13:28:14	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:12%20GMT	https://www.nsibranly.fr/membres/mickaelT	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/mickaelT	(from https://www.nsibranly.fr/past)
13:28:14	86374/86374	---M--	200	added ('OK')	image/gif	date:Sun,%2001%20Sep%202024%2016:50:46%20GMT	https://www.nsibranly.fr/public/images/avatars/TRAGLIA_Mickael_ezgif-3-4168c5fd04.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/TRAGLIA_Mickael_ezgif-3-4168c5fd04.gif	(from https://www.nsibranly.fr/past)
13:28:14	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:13%20GMT	https://www.nsibranly.fr/membres/thomasT	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/thomasT	(from https://www.nsibranly.fr/past)
13:28:14	16081/16081	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202024%2016:50:46%20GMT	https://www.nsibranly.fr/public/images/avatars/TRAHANT_Thomas_Toto.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/TRAHANT_Thomas_Toto.jpg	(from https://www.nsibranly.fr/past)
13:28:15	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:13%20GMT	https://www.nsibranly.fr/membres/maloneV	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/maloneV	(from https://www.nsibranly.fr/past)
13:28:15	20467/20467	---M--	200	added ('OK')	image/gif	date:Mon,%2013%20May%202024%2013:58:17%20GMT	https://www.nsibranly.fr/public/images/avatars/VALLIN_malone_jurassic-park-ah.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/VALLIN_malone_jurassic-park-ah.gif	(from https://www.nsibranly.fr/past)
13:28:15	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:13%20GMT	https://www.nsibranly.fr/membres/ilianV	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/ilianV	(from https://www.nsibranly.fr/past)
13:28:15	32162/32162	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202024%2016:50:46%20GMT	https://www.nsibranly.fr/public/images/avatars/VERLET_ilian_killuaaaaa.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/VERLET_ilian_killuaaaaa.png	(from https://www.nsibranly.fr/past)
13:28:15	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:14%20GMT	https://www.nsibranly.fr/membres/matisV	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/matisV	(from https://www.nsibranly.fr/past)
13:28:16	9919/9919	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202024%2016:50:46%20GMT	https://www.nsibranly.fr/public/images/avatars/Vittorelli_Matis_seyana.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/Vittorelli_Matis_seyana.png	(from https://www.nsibranly.fr/past)
13:28:16	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:14%20GMT	https://www.nsibranly.fr/membres/robinV	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/robinV	(from https://www.nsibranly.fr/past)
13:28:16	5423/5423	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Sep%202024%2016:50:46%20GMT	https://www.nsibranly.fr/public/images/avatars/VIVIER_robin_lol.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/VIVIER_robin_lol.jpg	(from https://www.nsibranly.fr/past)
13:28:17	3444/3444	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Sep%202024%2016:50:28%20GMT	https://www.nsibranly.fr/public/css/contact.css	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/css/contact.css	(from https://www.nsibranly.fr/contact)
13:28:17	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Oct%202025%2011:28:15%20GMT	https://www.nsibranly.fr/public/js/contact.js	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/js/contact.js	(from https://www.nsibranly.fr/contact)
13:28:17	4702/4702	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202024%2016:50:34%20GMT	https://www.nsibranly.fr/public/images/biaisFormulaire.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/biaisFormulaire.png	(from https://www.nsibranly.fr/contact)
13:28:17	115/115	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Sep%202024%2016:50:28%20GMT	https://www.nsibranly.fr/public/css/error.css	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/css/error.css	(from https://www.nsibranly.fr/accueil)
13:28:17	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:16%20GMT	https://www.nsibranly.fr/membres/ramyB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/ramyB	(from https://www.nsibranly.fr/terminale/web)
